@relation 20newsgroups-weka.filters.unsupervised.attribute.Remove-R1-2

@attribute atheismCount numeric
@attribute graphicsCount numeric
@attribute spaceCount numeric
@attribute religionCount numeric
@attribute textLength numeric
@attribute averageSentenceLength numeric
@attribute specialCharacterCount numeric
@attribute numberCount numeric
@attribute emailCount numeric
@attribute avgSpecialCharacters numeric
@attribute atheismCalCount numeric
@attribute graphicsCalCount numeric
@attribute spaceCalCount numeric
@attribute religionCalCount numeric
@attribute groupId {Atheism,Graphics,Space,Religion}

@data
40,39,51,40,749,0,37,0,0,20.243243,25,30,52,15,Space
36,46,41,35,609,0,29,1,0,21,12,36,28,5,Graphics
19,20,22,20,224,0,8,0,0,28,6,6,13,2,Space
45,32,34,38,464,0,16,0,0,29,28,8,16,15,Atheism
23,26,24,22,395,0,14,0,0,28.214286,7,23,22,5,Graphics
39,35,38,35,715,0,25,0,0,28.6,25,13,34,11,Atheism
150,160,219,155,4399,0,196,30,0,22.443878,92,356,523,79,Space
232,194,239,250,8078,0,238,51,0,33.941176,199,311,505,219,Religion
18,12,15,18,214,0,4,0,0,53.5,12,5,10,15,Religion
79,78,103,76,1898,0,83,29,0,22.86747,31,65,133,28,Space
46,53,55,42,918,0,52,0,0,17.653846,21,47,58,9,Graphics
7,5,6,6,89,0,2,0,0,44.5,5,1,2,3,Atheism
28,20,23,28,319,0,16,0,0,19.9375,12,8,13,11,Atheism
10,17,18,10,432,0,98,20,2,4.408163,3,88,83,2,Space
18,28,22,18,280,0,10,0,0,28,7,14,12,3,Graphics
30,36,47,29,577,0,16,0,0,36.0625,8,15,46,4,Space
37,50,45,35,741,0,26,3,0,28.5,10,47,26,1,Graphics
70,60,67,65,1286,0,38,0,0,33.842105,58,27,56,34,Atheism
86,151,122,79,4089,0,193,43,0,21.186528,87,980,907,37,Graphics
40,46,44,41,616,0,27,0,0,22.814815,9,28,35,9,Space
51,58,68,43,1898,0,164,46,2,11.573171,18,152,187,15,Space
77,64,68,71,1341,0,46,0,0,29.152174,82,36,58,42,Atheism
22,18,25,20,279,0,11,2,0,25.363636,6,12,20,4,Atheism
1,2,2,1,38,0,1,0,0,38,0,2,4,0,Space
8,14,13,10,131,0,2,0,0,65.5,0,13,8,1,Graphics
20,26,24,19,312,0,10,0,0,31.2,1,20,11,3,Graphics
24,18,17,16,301,0,48,0,1,6.270833,18,18,21,5,Atheism
14,18,18,14,209,0,5,1,0,41.8,7,14,10,6,Graphics
21,25,25,21,254,0,16,0,0,15.875,5,20,15,3,Graphics
11,11,12,10,118,0,5,0,0,23.6,4,10,12,1,Space
66,64,91,65,1341,0,54,2,0,24.833333,38,111,164,12,Space
27,19,22,22,259,0,5,0,0,51.8,15,6,9,9,Atheism
41,38,48,40,863,0,31,0,0,27.83871,16,32,70,8,Space
21,27,24,21,321,0,16,0,0,20.0625,2,22,17,4,Graphics
122,227,166,120,6901,0,502,22,0,13.747012,34,749,574,19,Graphics
371,814,579,354,61549,0,7274,2193,156,8.461507,243,4765,3525,168,Graphics
24,26,32,23,636,0,22,0,0,28.909091,10,11,31,4,Space
13,18,16,13,243,0,16,2,0,15.1875,6,14,7,4,Graphics
37,33,41,36,562,0,25,0,0,22.48,17,20,33,5,Atheism
24,15,18,22,217,0,7,0,0,31,14,10,10,16,Atheism
15,26,18,15,390,0,28,2,0,13.928571,5,26,9,4,Graphics
9,14,25,11,1204,0,28,19,0,43,0,466,496,3,Space
3,3,2,2,21,0,1,0,0,21,0,4,0,0,Graphics
60,66,75,60,1280,0,86,15,0,14.883721,18,69,93,14,Space
24,26,30,27,577,0,24,3,0,24.041667,4,24,30,5,Religion
16,16,18,15,199,0,3,0,0,66.333333,8,4,6,9,Atheism
181,141,161,182,4846,0,149,5,0,32.52349,216,142,160,162,Religion
43,45,47,42,667,0,17,0,0,39.235294,23,33,46,12,Space
145,108,127,145,2916,0,83,0,0,35.13253,128,76,114,130,Religion
19,27,22,19,221,0,10,0,0,22.1,4,26,6,3,Graphics
66,72,70,61,1057,0,19,0,0,55.631579,28,35,51,16,Graphics
92,84,85,99,2452,0,52,0,1,47.153846,45,86,122,66,Religion
25,39,26,22,403,0,23,5,0,17.521739,3,31,12,1,Graphics
20,13,12,13,248,0,48,0,1,5.166667,14,14,20,3,Atheism
54,74,67,51,1223,0,17,28,0,71.941176,16,80,67,12,Graphics
20,17,18,20,318,0,17,0,0,18.705882,9,14,16,8,Religion
11,11,13,10,188,0,13,10,1,14.461538,6,6,9,4,Space
13,25,21,13,565,0,89,24,1,6.348315,2,167,160,5,Graphics
36,37,38,35,594,0,32,0,0,18.5625,15,30,49,17,Space
37,31,35,42,560,0,35,2,0,16,18,20,37,29,Religion
16,21,21,14,279,0,7,0,0,39.857143,4,18,17,1,Graphics
14,11,14,13,120,0,4,0,0,30,2,5,10,3,Atheism
11,10,10,11,162,0,11,0,0,14.727273,5,12,13,7,Religion
6,6,5,5,83,0,1,0,0,83,5,2,3,1,Religion
42,44,52,40,665,0,26,0,0,25.576923,16,16,42,10,Space
44,36,34,40,523,0,27,0,0,19.37037,35,15,12,21,Atheism
22,41,28,22,1059,0,184,18,1,5.755435,8,197,194,3,Graphics
67,57,65,64,1208,0,44,0,0,27.454545,58,33,41,43,Atheism
12,10,11,11,165,0,20,0,0,8.25,5,8,9,3,Religion
10,14,11,10,174,0,14,0,0,12.428571,1,8,4,0,Graphics
17,19,17,17,222,0,7,1,0,31.714286,10,7,11,3,Graphics
95,70,87,101,2025,0,85,6,0,23.823529,69,44,88,78,Religion
45,82,62,46,1361,0,128,51,2,10.632813,13,110,72,5,Graphics
14,11,12,14,199,0,9,0,0,22.111111,8,8,8,4,Atheism
125,91,111,114,2395,0,103,2,0,23.252427,111,80,134,69,Atheism
47,43,61,46,949,0,34,4,0,27.911765,22,29,48,12,Space
134,133,167,124,3805,0,122,6,0,31.188525,124,89,141,48,Space
60,70,67,57,1105,0,33,12,0,33.484848,25,50,61,15,Graphics
113,83,100,101,2074,0,79,7,0,26.253165,86,57,113,69,Atheism
5,14,9,5,284,0,22,0,0,12.909091,1,18,9,0,Graphics
16,17,24,15,249,0,8,0,0,31.125,3,5,23,3,Space
155,112,134,132,4239,0,134,15,2,31.634328,159,268,310,100,Atheism
10,8,12,9,237,0,6,0,0,39.5,3,7,18,4,Atheism
85,65,69,85,1407,0,51,10,0,27.588235,58,37,51,44,Atheism
18,20,24,19,225,0,8,0,0,28.125,5,9,15,2,Space
26,28,30,27,523,0,13,1,0,40.230769,7,24,33,4,Space
12,14,14,11,130,0,3,1,0,43.333333,0,8,2,2,Graphics
13,12,16,16,193,0,3,0,0,64.333333,8,6,16,8,Religion
5,5,5,5,89,0,5,0,0,17.8,1,2,1,1,Religion
52,54,84,50,1210,0,55,0,0,22,24,43,98,10,Space
7,10,10,7,109,0,8,4,0,13.625,0,12,4,1,Graphics
7,6,6,6,59,0,3,0,0,19.666667,0,3,4,1,Religion
271,218,237,254,8449,0,435,5,1,19.422989,398,270,319,234,Atheism
19,16,21,16,201,0,7,3,0,28.714286,5,11,16,3,Space
46,46,61,44,864,0,23,13,0,37.565217,27,45,74,13,Space
365,429,706,362,35849,0,1157,800,4,30.984443,255,4284,5938,237,Space
40,33,36,40,611,0,53,0,0,11.528302,25,16,30,19,Religion
247,198,218,228,8698,0,281,7,0,30.953737,318,173,322,209,Atheism
15,16,16,16,171,0,6,0,0,28.5,6,10,9,4,Atheism
9,20,17,10,204,0,5,3,0,40.8,1,16,12,0,Graphics
43,55,47,40,592,0,17,1,1,34.823529,9,48,25,8,Graphics
37,51,72,36,1632,0,38,65,0,42.947368,7,130,178,6,Space
13,10,13,12,273,0,25,0,1,10.92,2,8,11,3,Religion
16,21,16,17,370,0,12,4,0,30.833333,5,19,21,3,Graphics
32,25,29,29,421,0,16,0,0,26.3125,28,22,31,14,Atheism
58,40,46,47,1079,0,84,0,0,12.845238,72,29,32,37,Atheism
72,61,65,68,936,0,30,2,0,31.2,37,28,41,27,Religion
11,12,14,12,428,0,17,10,1,25.176471,5,44,52,1,Atheism
33,30,40,33,570,0,30,5,0,19,10,27,44,5,Space
12,12,15,13,267,0,10,0,0,26.7,6,4,17,9,Atheism
53,54,54,54,1238,0,119,0,1,10.403361,45,63,70,34,Religion
38,25,25,28,432,0,52,0,1,8.307692,25,18,28,9,Atheism
75,72,98,69,1566,0,32,0,0,48.9375,36,46,89,23,Space
82,75,88,78,1644,0,135,2,4,12.177778,36,72,111,43,Atheism
32,33,46,32,538,0,16,0,0,33.625,9,14,35,1,Space
26,28,32,27,780,0,210,5,0,3.714286,7,37,45,7,Religion
23,27,23,22,353,0,15,2,0,23.533333,9,19,14,7,Graphics
1,1,1,1,19,0,0,0,0,Infinity,1,0,0,1,Religion
47,66,69,44,1747,0,55,12,1,31.763636,11,223,227,8,Graphics
37,35,43,33,681,0,22,0,0,30.954545,13,11,52,5,Space
20,16,16,24,416,0,29,2,0,14.344828,14,14,26,23,Religion
23,19,21,21,401,0,49,12,2,8.183673,10,13,20,5,Atheism
26,30,25,26,349,0,15,0,0,23.266667,8,19,12,3,Graphics
200,176,190,181,4913,0,214,0,1,22.957944,173,187,263,110,Atheism
17,17,16,19,238,0,5,0,0,47.6,7,9,10,10,Religion
26,25,27,23,378,0,15,0,0,25.2,6,21,22,3,Atheism
16,16,16,16,146,0,7,0,0,20.857143,4,9,9,2,Atheism
27,25,24,25,492,0,26,1,0,18.923077,20,31,36,6,Graphics
20,19,26,19,331,0,14,0,0,23.642857,16,10,22,2,Space
32,31,36,34,793,0,118,2,1,6.720339,16,19,31,6,Religion
12,11,14,10,267,0,5,0,0,53.4,1,32,35,2,Atheism
43,41,49,44,998,0,46,19,0,21.695652,20,64,90,17,Religion
28,27,40,29,391,0,22,0,0,17.772727,16,21,36,9,Space
4,5,4,4,48,0,1,0,0,48,0,4,1,0,Graphics
17,15,20,15,247,0,7,0,0,35.285714,9,12,17,3,Space
461,515,841,447,56921,0,1682,845,0,33.84126,480,1860,4850,445,Space
38,42,47,37,661,0,13,1,0,50.846154,14,15,34,8,Space
20,47,44,23,4229,0,510,134,0,8.292157,1,382,248,3,Graphics
33,38,55,30,979,0,48,41,0,20.395833,11,40,66,2,Space
34,31,32,35,534,0,19,12,0,28.105263,17,33,33,14,Atheism
7,15,11,7,148,0,5,4,0,29.6,0,17,3,0,Graphics
55,41,45,48,913,0,29,1,0,31.482759,35,79,82,17,Atheism
46,44,45,51,805,0,30,0,0,26.833333,27,24,24,28,Religion
75,89,79,70,1523,0,80,83,0,19.0375,38,71,72,15,Graphics
66,52,60,65,841,0,31,0,0,27.129032,50,29,40,42,Atheism
34,43,37,30,497,0,30,17,0,16.566667,10,31,21,5,Graphics
30,29,31,31,433,0,15,2,0,28.866667,15,10,29,7,Religion
12,13,13,12,254,0,25,2,0,10.16,3,6,12,1,Graphics
54,61,75,52,918,0,41,1,0,22.390244,21,36,57,12,Space
14,19,22,15,195,0,3,6,0,65,3,6,19,1,Space
14,12,16,12,232,0,4,0,0,58,8,7,14,5,Space
62,88,86,60,1565,0,94,27,2,16.648936,12,77,73,7,Space
24,19,21,23,268,0,8,0,0,33.5,14,9,11,7,Atheism
49,49,72,46,942,0,39,11,0,24.153846,14,31,70,7,Space
8,5,7,9,133,0,3,0,0,44.333333,3,0,7,6,Religion
6,6,12,6,246,0,16,19,0,15.375,2,13,17,2,Space
32,41,37,33,604,0,24,11,2,25.166667,9,34,35,8,Space
34,30,33,39,427,0,14,0,0,30.5,18,15,21,22,Religion
24,30,23,22,447,0,18,14,0,24.833333,11,17,20,6,Graphics
364,814,612,343,46684,0,3047,1084,23,15.3213,236,4132,2986,151,Graphics
119,109,116,120,2865,0,110,0,0,26.045455,99,127,153,93,Religion
17,16,16,18,303,0,15,0,0,20.2,4,7,17,8,Atheism
4,5,4,3,74,0,5,0,0,14.8,0,4,2,0,Graphics
103,77,90,115,2188,0,78,0,0,28.051282,83,143,171,80,Religion
12,13,13,14,198,0,10,9,0,19.8,5,12,13,2,Space
8,8,6,8,109,0,4,0,0,27.25,4,13,10,3,Religion
30,35,33,30,340,0,11,0,0,30.909091,5,21,17,11,Graphics
20,27,21,20,339,0,12,0,0,28.25,6,24,11,3,Graphics
0,2,1,0,57,0,11,10,0,5.181818,0,1,1,0,Graphics
35,49,54,35,842,0,44,12,0,19.136364,15,33,50,7,Graphics
49,41,45,44,829,0,31,12,0,26.741935,25,17,41,19,Space
4,5,7,4,53,0,2,0,0,26.5,0,2,5,0,Space
75,69,74,80,1534,0,61,18,2,25.147541,35,44,70,29,Religion
36,47,39,34,2229,0,373,14,2,5.975871,21,458,419,7,Graphics
42,43,48,39,553,0,36,7,0,15.361111,15,24,34,7,Atheism
58,52,55,58,809,0,37,0,0,21.864865,37,27,40,25,Religion
14,12,13,13,141,0,4,0,0,35.25,6,4,6,4,Atheism
30,23,27,27,451,0,18,0,0,25.055556,27,27,36,14,Atheism
43,33,39,34,590,0,16,0,0,36.875,22,25,36,8,Atheism
251,176,212,235,5991,0,319,6,0,18.780564,370,131,232,177,Atheism
11,12,14,12,424,0,113,0,0,3.752212,3,163,135,7,Space
54,48,50,51,942,0,53,0,0,17.773585,40,37,51,31,Atheism
26,34,30,24,474,0,14,0,0,33.857143,7,35,29,5,Graphics
14,17,15,13,132,0,2,0,0,66,1,10,4,1,Graphics
58,56,61,62,821,0,37,2,0,22.189189,33,23,54,24,Space
20,35,23,20,341,0,23,0,0,14.826087,5,27,9,3,Graphics
14,19,18,15,346,0,19,10,0,18.210526,5,20,8,6,Religion
7,7,7,7,58,0,2,0,0,29,2,5,5,2,Graphics
26,24,30,23,388,0,5,0,0,77.6,7,8,23,4,Space
27,27,28,26,384,0,29,5,0,13.241379,10,27,19,8,Space
71,66,90,64,1442,0,195,0,0,7.394872,35,49,101,23,Space
5,4,6,6,93,0,4,0,0,23.25,1,2,2,1,Atheism
158,129,148,163,3735,0,109,0,0,34.266055,139,106,144,117,Religion
12,11,13,12,242,0,22,0,0,11,2,3,8,3,Religion
5,10,8,5,151,0,7,0,0,21.571429,0,11,3,1,Graphics
10,14,12,9,95,0,4,0,0,23.75,4,9,7,2,Graphics
15,11,13,15,181,0,4,0,0,45.25,6,3,11,1,Atheism
63,71,71,62,926,0,34,1,0,27.235294,20,40,51,12,Graphics
103,83,93,114,3559,0,328,45,3,10.85061,105,354,390,153,Religion
12,12,10,11,147,0,9,0,0,16.333333,5,5,4,1,Space
16,26,18,16,322,0,12,6,0,26.833333,6,35,25,4,Graphics
77,61,75,79,1275,0,41,13,0,31.097561,50,48,93,67,Atheism
189,150,170,185,3767,0,133,7,0,28.323308,184,92,164,132,Atheism
49,64,60,43,1249,0,34,16,0,36.735294,18,48,58,9,Graphics
15,14,16,15,168,0,11,0,0,15.272727,5,4,9,5,Space
47,59,57,48,800,0,38,0,0,21.052632,24,39,33,13,Graphics
13,14,21,12,334,0,10,4,0,33.4,0,14,19,0,Space
27,39,35,29,558,0,23,4,0,24.26087,8,28,31,11,Graphics
80,69,74,76,1175,0,128,0,0,9.179688,61,48,48,35,Atheism
1,0,1,2,46,0,2,0,0,23,0,6,7,0,Atheism
51,41,44,51,785,0,55,0,0,14.272727,39,30,41,24,Atheism
20,25,22,22,348,0,23,12,0,15.130435,8,39,26,6,Graphics
2,3,2,2,58,0,8,11,0,7.25,0,4,3,0,Graphics
51,55,63,50,1112,0,42,2,0,26.47619,20,27,74,13,Space
34,45,42,32,1065,0,102,33,3,10.441176,11,38,34,6,Graphics
64,56,61,70,1058,0,36,0,0,29.388889,47,30,36,39,Religion
33,28,33,36,518,0,15,0,0,34.533333,20,14,20,14,Religion
33,29,31,33,519,0,13,0,0,39.923077,13,14,27,8,Religion
63,62,88,60,1315,0,34,4,0,38.676471,26,36,85,10,Space
20,20,24,19,242,0,5,0,0,48.4,8,16,13,4,Space
30,22,23,20,356,0,47,0,1,7.574468,19,20,32,4,Atheism
19,23,30,17,507,0,108,22,1,4.694444,9,17,30,2,Space
70,53,61,67,1226,0,206,0,0,5.951456,59,43,55,46,Atheism
18,16,20,18,228,0,5,0,0,45.6,5,8,14,6,Space
13,12,13,12,136,0,6,0,0,22.666667,2,5,7,0,Space
12,18,18,11,386,0,11,20,0,35.090909,4,17,18,5,Graphics
69,55,64,70,1265,0,23,2,0,55,40,20,59,43,Religion
11,13,15,11,176,0,4,0,0,44,4,5,12,1,Space
0,0,0,0,9,0,2,0,0,4.5,0,0,0,0,Atheism
9,18,17,9,166,0,5,0,0,33.2,2,17,8,2,Graphics
68,87,93,70,2105,0,166,43,1,12.680723,21,65,108,33,Graphics
143,141,209,146,3814,0,151,52,0,25.258278,68,146,278,65,Space
7,13,8,7,138,0,4,2,0,34.5,3,6,4,3,Graphics
13,14,18,13,201,0,5,0,0,40.2,3,11,16,2,Space
94,120,105,96,2571,0,122,37,1,21.07377,28,143,137,28,Religion
37,52,45,38,636,0,16,6,0,39.75,12,58,62,9,Graphics
15,28,18,14,575,0,108,29,2,5.324074,5,54,38,1,Graphics
55,56,68,55,1167,0,46,0,0,25.369565,27,41,68,11,Space
18,17,16,16,176,0,3,0,0,58.666667,4,11,9,1,Atheism
13,11,14,14,202,0,4,4,0,50.5,4,4,6,9,Religion
15,16,19,16,202,0,3,0,0,67.333333,2,11,12,1,Space
16,25,20,17,307,0,7,1,0,43.857143,3,18,12,2,Graphics
10,8,11,10,98,0,3,0,0,32.666667,8,5,6,3,Religion
133,141,189,128,3477,0,148,27,0,23.493243,71,121,217,37,Space
75,62,63,67,1354,0,25,0,0,54.16,45,43,51,34,Atheism
37,41,47,35,622,0,18,3,0,34.555556,17,25,43,6,Space
4,4,4,4,49,0,1,0,0,49,3,2,1,1,Religion
35,35,50,34,606,0,15,0,0,40.4,14,16,56,9,Space
55,53,70,53,1026,0,31,0,0,33.096774,21,31,69,15,Space
8,15,12,8,157,0,10,0,0,15.7,2,11,3,2,Graphics
23,26,31,22,531,0,15,0,0,35.4,8,11,25,3,Space
32,42,31,28,496,0,23,0,0,21.565217,10,41,23,7,Graphics
26,32,26,24,426,0,23,16,0,18.521739,4,33,26,3,Graphics
92,114,109,97,2243,0,58,2,0,38.672414,36,75,112,35,Graphics
43,49,42,39,658,0,15,2,0,43.866667,16,34,23,9,Graphics
9,11,10,10,133,0,7,0,0,19,2,5,5,2,Atheism
47,38,42,51,571,0,31,0,0,18.419355,41,14,22,28,Religion
35,48,42,33,612,0,10,4,0,61.2,5,53,33,5,Graphics
10,11,14,10,111,0,3,0,0,37,2,7,15,4,Space
62,65,74,62,1196,0,58,11,0,20.62069,37,35,58,18,Space
31,33,43,32,548,0,14,0,0,39.142857,9,21,40,5,Space
28,36,31,27,539,0,24,2,0,22.458333,5,21,24,5,Graphics
13,21,17,12,198,0,8,0,0,24.75,2,16,9,3,Graphics
61,47,54,64,808,0,29,0,0,27.862069,43,43,53,32,Religion
77,67,89,73,1937,0,88,30,0,22.011364,50,49,108,35,Atheism
17,18,19,19,270,0,22,0,0,12.272727,2,14,17,3,Religion
51,48,63,49,834,0,23,5,0,36.26087,19,19,55,11,Space
178,133,150,190,4061,0,223,16,0,18.210762,138,203,274,151,Religion
10,10,11,10,257,0,103,11,0,2.495146,4,16,18,4,Religion
25,24,28,26,446,0,19,0,0,23.473684,12,22,26,14,Atheism
31,31,43,28,801,0,117,2,1,6.846154,21,19,40,7,Space
21,21,21,22,371,0,8,0,0,46.375,35,18,13,19,Atheism
71,59,67,70,1093,0,45,0,0,24.288889,53,41,40,26,Atheism
56,59,69,53,983,0,42,0,0,23.404762,23,50,71,13,Space
116,177,172,116,12256,0,1193,374,2,10.273261,59,1395,1350,55,Graphics
27,21,23,26,438,0,95,0,1,4.610526,19,61,60,12,Atheism
59,69,58,55,1131,0,56,1,0,20.196429,35,63,51,10,Graphics
117,156,141,107,3495,0,145,115,0,24.103448,35,165,194,18,Graphics
64,55,58,59,935,0,34,0,0,27.5,57,26,38,33,Atheism
67,58,61,60,998,0,52,0,0,19.192308,33,44,40,22,Atheism
75,81,97,79,3855,0,159,45,0,24.245283,20,1145,1163,22,Space
19,17,18,18,234,0,9,0,0,26,9,6,12,4,Religion
91,88,120,82,2896,0,93,93,0,31.139785,37,284,376,24,Space
91,75,80,88,1315,0,51,0,0,25.784314,80,40,48,57,Atheism
22,14,16,21,406,0,14,1,0,29,9,6,23,11,Atheism
38,59,45,35,807,0,43,2,2,18.767442,11,46,27,7,Graphics
6,8,7,6,74,0,4,0,0,18.5,3,4,5,0,Graphics
41,37,39,40,454,0,12,0,0,37.833333,28,16,22,20,Atheism
61,55,57,57,774,0,27,1,0,28.666667,38,25,33,21,Atheism
10,12,11,11,295,0,29,13,1,10.172414,5,28,31,4,Space
148,146,189,152,3914,0,131,11,0,29.877863,78,190,313,72,Space
142,110,115,134,3143,0,158,2,2,19.892405,139,87,114,86,Atheism
151,196,178,151,4836,0,214,7,7,22.598131,86,320,310,62,Graphics
32,47,40,32,568,0,19,2,0,29.894737,5,38,16,2,Graphics
241,190,214,254,6344,0,207,9,0,30.647343,305,268,337,288,Religion
15,15,18,15,251,0,8,4,0,31.375,3,7,15,3,Space
106,86,90,119,2170,0,63,0,0,34.444444,106,72,113,110,Religion
14,9,13,16,194,0,9,5,0,21.555556,5,2,17,8,Religion
13,14,18,12,210,0,15,0,0,14,10,10,12,8,Space
17,16,20,18,198,0,14,0,0,14.142857,9,9,20,6,Space
19,15,14,20,280,0,16,3,0,17.5,16,11,15,13,Religion
5,4,4,6,43,0,2,0,0,21.5,3,3,2,4,Religion
17,14,16,17,165,0,3,0,0,55,7,5,10,4,Religion
28,22,24,29,317,0,10,0,0,31.7,14,6,12,15,Religion
66,58,66,74,2118,0,65,26,0,32.584615,38,126,183,41,Atheism
11,11,11,11,141,0,7,0,0,20.142857,4,4,9,1,Space
77,65,80,75,1175,0,36,0,0,32.638889,36,28,56,24,Space
84,80,88,78,1741,0,65,0,0,26.784615,71,47,87,38,Atheism
6,6,8,6,136,0,8,4,0,17,3,2,9,2,Religion
29,31,36,31,509,0,23,2,0,22.130435,10,13,33,13,Space
103,94,108,113,2301,0,119,19,0,19.336134,63,72,101,64,Religion
26,18,19,26,390,0,16,0,0,24.375,20,10,14,14,Atheism
5,4,5,5,114,0,6,0,0,19,1,3,5,0,Atheism
19,17,17,16,225,0,3,0,0,75,14,8,9,5,Atheism
13,20,15,13,207,0,5,6,0,41.4,4,16,8,3,Graphics
51,48,75,47,985,0,31,12,0,31.774194,16,29,67,8,Space
6,14,6,5,123,0,5,0,0,24.6,2,7,3,1,Graphics
74,97,82,72,2575,0,115,39,2,22.391304,32,384,379,26,Graphics
40,32,32,33,480,0,25,0,0,19.2,22,20,29,8,Atheism
61,51,53,51,1030,0,59,0,0,17.457627,54,28,45,32,Atheism
40,34,37,39,597,0,24,0,0,24.875,27,18,24,12,Atheism
23,40,47,24,831,0,43,143,0,19.325581,1,57,66,1,Space
70,68,68,67,1134,0,33,0,0,34.363636,35,37,56,9,Atheism
34,45,35,31,2015,0,197,76,0,10.228426,18,1029,935,6,Graphics
17,16,17,18,300,0,15,0,0,20,12,9,17,4,Religion
24,27,36,22,379,0,17,0,0,22.294118,4,14,28,1,Space
17,37,26,15,752,0,113,33,2,6.654867,6,71,43,2,Graphics
39,55,58,42,857,0,62,19,2,13.822581,7,51,63,7,Space
22,17,19,24,294,0,7,0,0,42,9,10,14,10,Religion
97,80,87,94,1750,0,63,0,0,27.777778,93,66,71,64,Religion
25,40,29,24,390,0,14,0,0,27.857143,6,29,13,4,Graphics
40,43,46,39,724,0,119,23,1,6.084034,18,23,30,10,Space
35,31,36,33,438,0,23,0,0,19.043478,17,16,15,13,Atheism
210,268,233,200,8175,0,640,30,1,12.773438,202,451,301,95,Graphics
15,15,20,15,303,0,10,4,0,30.3,6,13,24,4,Space
74,58,66,65,1708,0,90,4,0,18.977778,46,50,76,31,Atheism
74,81,114,74,1870,0,65,12,0,28.769231,22,92,184,19,Space
2,3,2,2,26,0,1,0,0,26,0,3,0,0,Graphics
41,61,55,43,980,0,59,19,0,16.610169,14,52,26,9,Graphics
56,82,72,54,1334,0,53,23,2,25.169811,26,91,62,18,Graphics
26,39,33,26,735,0,62,26,2,11.854839,2,95,93,4,Graphics
86,84,95,80,1638,0,57,17,0,28.736842,46,64,106,28,Atheism
27,32,35,28,444,0,17,1,0,26.117647,8,23,25,3,Space
27,39,32,27,747,0,106,18,1,7.04717,5,96,85,3,Graphics
43,34,36,41,472,0,24,0,0,19.666667,26,9,13,14,Atheism
33,39,37,33,418,0,11,0,0,38,5,23,24,5,Graphics
14,24,16,14,354,0,16,0,1,22.125,3,24,18,3,Graphics
11,11,10,12,219,0,15,0,0,14.6,15,2,4,7,Religion
30,28,29,28,301,0,11,0,0,27.363636,13,11,11,10,Atheism
26,24,34,26,359,0,14,2,0,25.642857,4,17,29,4,Space
46,39,52,41,706,0,19,0,0,37.157895,28,16,35,16,Space
11,12,14,15,236,0,10,4,0,23.6,4,3,11,8,Religion
83,97,109,86,1908,0,36,0,0,53,39,65,98,25,Space
83,83,90,80,1510,0,77,3,0,19.61039,62,47,71,42,Atheism
40,35,38,38,659,0,31,0,0,21.258065,28,16,31,18,Atheism
36,49,54,35,800,0,25,6,1,32,10,35,42,10,Space
21,15,16,19,247,0,7,2,0,35.285714,10,6,12,6,Atheism
31,42,35,29,542,0,35,5,1,15.485714,10,30,31,4,Graphics
47,45,57,45,670,0,20,0,0,33.5,13,21,33,12,Space
12,12,12,12,150,0,11,0,0,13.636364,2,4,3,1,Atheism
75,86,75,68,1502,0,38,11,0,39.526316,44,73,53,32,Graphics
99,83,90,99,1892,0,66,9,0,28.666667,59,50,87,44,Religion
27,29,34,26,528,0,23,0,0,22.956522,7,24,32,1,Space
42,41,43,48,786,0,19,0,0,41.368421,12,22,44,24,Religion
149,194,176,135,5311,0,275,211,4,19.312727,48,464,480,27,Graphics
21,17,18,19,203,0,6,0,0,33.833333,13,6,8,10,Religion
25,40,39,26,648,0,45,39,0,14.4,3,39,37,3,Graphics
21,19,22,21,397,0,19,0,0,20.894737,9,8,14,2,Atheism
16,17,21,17,459,0,17,2,0,27,6,56,74,4,Space
249,188,211,216,8901,0,935,42,0,9.519786,465,296,334,184,Atheism
19,15,16,19,247,0,11,0,0,22.454545,16,22,23,12,Religion
9,9,12,8,199,0,5,0,0,39.8,2,2,15,5,Space
31,27,28,27,428,0,21,2,0,20.380952,15,39,44,12,Religion
68,72,89,67,1783,0,46,8,1,38.76087,20,75,94,18,Space
64,79,68,63,1230,0,69,30,0,17.826087,27,77,46,12,Graphics
18,19,22,15,315,0,25,0,0,12.6,10,11,23,3,Space
3,3,3,2,77,0,10,9,1,7.7,0,6,3,0,Religion
21,27,22,21,277,0,8,0,0,34.625,0,18,10,2,Graphics
96,85,93,91,1517,0,65,0,0,23.338462,43,72,98,34,Atheism
26,34,28,24,368,0,15,10,0,24.533333,6,36,16,4,Graphics
21,29,28,21,341,0,16,15,0,21.3125,4,27,19,5,Graphics
32,31,33,33,437,0,16,0,0,27.3125,16,19,21,15,Religion
20,24,33,21,533,0,106,25,1,5.028302,9,17,30,5,Space
35,37,51,37,726,0,44,29,4,16.5,14,22,52,4,Space
3,1,3,3,52,0,3,0,0,17.333333,1,0,2,1,Space
20,27,24,21,555,0,24,32,0,23.125,6,39,33,5,Graphics
1,0,0,1,19,0,3,0,0,6.333333,0,0,0,0,Religion
24,24,23,22,369,0,20,0,0,18.45,11,8,14,5,Graphics
58,70,88,62,1319,0,93,58,0,14.182796,7,54,97,4,Space
24,30,27,23,348,0,15,2,1,23.2,9,18,11,9,Graphics
136,111,130,126,2430,0,90,0,0,27,91,47,130,55,Atheism
